mpn	doc_type	url
BSS84PW	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bss84pw-small-signalsmall-power-cadence-pcbdesigndata-en.zip
GS66516B-TR	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-gs66516b-tr-gan-hemt---gallium-nitride-transistor-mentor-pcbdesigndata-en.zip
IRLML6401GPBF	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irlml6401gpbf-datasheet-en.pdf
BSS606N	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bss606n-ds-en.pdf
ISG0613N04NM6HSC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isg0613n04nm6hsc-n-channel-kicad-pcbdesigndata-en.zip
FP15R12W1T7	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fp15r12w1t7-datasheet-de.pdf
IMW40R045M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imw40r045m2h-discretes-eagle-pcbdesigndata-en.zip
BSZ0909NS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsz0909ns-n-channel-mentor-pcbdesigndata-en.zip
TLE42694E	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle42694e---linear-voltage-regulators-for-automotive-applications---mentor-pcbdesigndata-en.zip
IQDH29NE2LM5	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-iqdh29ne2lm5-datasheet-cn.pdf
IPSA70R750P7S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipsa70r750p7s---500v-950v---altium-pcbdesigndata-en.zip
IGT65R025D2	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-igt65r025d2-productqualificationreport-en.pdf
IPF067N20NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipf067n20nm6-n-channel-eagle-pcbdesigndata-en.zip
XDPL8105	product_brief	https://www.infineon.com/assets/row/public/documents/24/45/infineon-productbrief-xdp-digitalpower-xdpl8105--productbrief-en.pdf
BSC070N10LS5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---bsc070n10ls5---12v-300v-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
IPD046N08N5	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipd046n08n5-productqualificationreport-en.pdf
IPZA60R120P7	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-ipza60r120p7-fitreport-en.pdf
IDWD40E65E7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd40e65e7-silicon-diodes-cadence-pcbdesigndata-en.zip
IQE065N10NM5SC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqe065n10nm5sc-n-channel-mentor-pcbdesigndata-en.zip
ISCH54N04NM7V	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isch54n04nm7v-n-channel-designspark-pcbdesigndata-en.zip
IPD80R2K7C3A	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipd80r2k7c3a---600v-800v-n-channel-automotive-mosfet---mentor-pcbdesigndata-en.zip
XDP710-002	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-xdp710-002-productqualificationreport-en.pdf
IAUCN10S7N021	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iaucn10s7n021-automotive-mosfet-eagle-pcbdesigndata-en.zip
IKD06N60RF	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ikd06n60rf-igbt-discretes-mentor-pcbdesigndata-en.zip
ISC016N04NM7V	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc016n04nm7v-n-channel-designspark-pcbdesigndata-en.zip
IRLS3813	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irls3813-datasheet-en.pdf
CYPAS212A1-32LQXQ	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-cypas212a1-32lqxq-ez-pd-pag2s-secondary-side-controller-mentor-pcbdesigndata-en.zip
IKP20N65F5	package	https://www.infineon.com/assets/row/public/documents/60/76/infineon-pg-to220-3-1-ikp20n65f5xksa1-pd-en.pdf
ESD227-U1-W01005	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-esd227-u1-w01005-datasheet-cn.pdf
CYT3DLBBFBQ1BZSGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt3dlbbfbq1bzsgst-microcontroller-cadence-pcbdesigndata-en.zip
CLD2331-3EP	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-cld2331-3ep-datasheet-en.pdf
TLD2372-3ET	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tld2372-3et-datasheet-en.pdf
IAUA250N04S6N005	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---iaua250n04s6n005---automotive-mosfet---altium-pcbdesigndata-en.zip
IM523-X6A	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-im523-x6a-power-cadence-pcbdesigndata-en.zip
1EDI60I12AF	appnote	https://www.infineon.com/assets/row/public/documents/24/42/infineon-1edi60i12af-eval-applicationnotes-en.pdf
CYB0644ABZI-S2D44	datasheet_extra	https://www.infineon.com/assets/row/public/documents/30/57/infineon-psoc64-secure-boot-cyb0644abzi-s2d44-architecture-trm-additionaltechnicalinformation-en.pdf
XMC1302-T038X0016-AB	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc1302-t038x0016-ab---32-bit-xmc1000-industrial-microcontroller-arm-cortex-m0---cadence-pcbdesigndata-en.zip
IPB020N10N5LF	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipb020n10n5lf-datasheet-en.pdf
FF2000UXTR23T2M1	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff2000uxtr23t2m1-modules-cadstar-pcbdesigndata-en.zip
CY8C4124LQA-S413T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4124lqa-s413t-automotive-psoc-4100s-mentor-pcbdesigndata-en.zip
FF3MR12KM1H-S	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff3mr12km1h-s-modules-kicad-pcbdesigndata-en.zip
IPP60R060P7	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipp60r060p7-pqr-en.pdf
BCR401U	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bcr401u-pqr-en.pdf
CY8C4147LDA-S583	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147lda-s583-automotive-psoc-4100s-max-eagle-pcbdesigndata-en.zip
BSC009NE2LS5I	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bsc009ne2ls5i-datasheet-en.pdf
IKZ50N65ES5	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ikz50n65es5-ds-en.pdf
IPB50R140CP	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipb50r140cp-ds-en.pdf
CYPD6125-40LQXI	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-cypd6125-40lqxi-productqualificationreport-en.pdf
FZ2400R12HP4-B9	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fz2400r12hp4-b9-ds-en-cn.pdf
SLM-9670	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---slm-9670---optiga-tpm---eagle-pcb-en.zip
FF1600R12IP7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff1600r12ip7-igbt-modules-kicad-pcbdesigndata-en.zip
IPB70N10S3-12	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipb70n10s3-12---automotive-mosfet---eagle-pcbdesigndata-en.zip
IM818-LCC	folder_75	https://www.infineon.com/assets/row/public/documents/60/75/infineon-ma005412688-im818-lcc-materialcontentdatasheet-en.pdf
IRFHM830	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irfhm830---n-channel---altium-pcbdesigndata-en.zip
AIMBG75R040M1H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-aimbg75r040m1h-discretes-altium-pcbdesigndata-en.zip
TLE4927C-E6547	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-sso-3-92-tle4927ce6547hama1-pd-en.pdf
BSZ110N06NS3-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsz110n06ns3-g-productqualificationreport-en.pdf
IGW50N60TP	package	https://www.infineon.com/assets/row/public/documents/60/76/infineon-pg-to247-3-44-igw50n60tpxksa1-pd-en.pdf
IRFS4010	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irfs4010---12v-300v-n-channel-power-mosfet---eagle-pcbdesigndata-en.zip
5962F2122201PXE	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-5962f2122201pxe-memories-cadence-pcbdesigndata-en.zip
IRF1010N	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-irf1010n-fitreport-en.pdf
IPS80R2K0P7	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-ips80r2k0p7-fitreport-en.pdf
IQDH29NE2LM5SC	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-iqdh29ne2lm5sc-datasheet-en.pdf
IR2135J	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-ir2135j-pspice-simulationmodels-en.zip
FF11MR12W2M1HP-B11	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff11mr12w2m1hp-b11-modules-eagle-pcbdesigndata-en.zip
FS100R12KT3	package	https://www.infineon.com/assets/row/public/documents/60/76/infineon-fs100r12kt3-ag-econo3-4-1-pd-en.pdf
IPTA60R180CM8	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipta60r180cm8-600v-altium-pcbdesigndata-en.zip
FS25R12W1T4-B11	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fs25r12w1t4-b11-plecs-simulationmodels-en.zip
CY8C4124LQA-S433T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4124lqa-s433t-automotive-psoc-4100s-cadence-pcbdesigndata-en.zip
BBY55-03W	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-sod323-2-1-bby5503we6327htsa1-pd-en.pdf
IRF5801PBF-1	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irf5801pbf-1-pqr-en.pdf
FF2000UXTR23T2M1P	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff2000uxtr23t2m1p-modules-kicad-pcbdesigndata-en.zip
ISC028N03LF2S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc028n03lf2s-30v-designspark-pcbdesigndata-en.zip
CY8C4046LQI-T451	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols-cy8c4046lqi-t451-psoc4sf2-cadstar-pcbdesigndata-en.zip
IKQ150N75EH7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ikq150n75eh7-igbt-discretes-altium-pcbdesigndata-en.zip
TLS830A4EPV50	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-tls830a4epv50-linear-voltage-regulators-for-automotive-applications-cadence-pcbdesigndata-en.zip
IPA093N06N3-G	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-ipa093n06n3-g-fitreport-en.pdf
IPS80R1K2P7	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ips80r1k2p7-datasheet-en.pdf
IM69D127	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-im69d127-datasheet-en.pdf
IRFE9230	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irfe9230-datasheet-en.pdf
IKY50N120CH7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-iky50n120ch7-igbt-discretes-altium-pcbdesigndata-en.zip
IPQC60T017S7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipqc60t017s7-500v-950v-eagle-pcbdesigndata-en.zip
CYT2BL3BAAQ0AZEGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt2bl3baaq0azegs-traveo-t2g-cyt2bl-series-cadence-pcbdesigndata-en.zip
IQD063N15NM5SC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqd063n15nm5sc-n-channel-designspark-pcbdesigndata-en.zip
IRF9393	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irf9393-productqualificationreport-en.pdf
CY8C4147AZA-S565	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147aza-s565-automotive-psoc-4100s-max-cadence-pcbdesigndata-en.zip
FF1200R17KE3	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff1200r17ke3-datasheet-en.pdf
IMC101T-F048	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---imc101t-f048---digital-motor-controller-imotion---eagle-pcbdesigndata-en.zip
BSZ0904NSI	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsz0904nsi-n-channel-eagle-pcbdesigndata-en.zip
DF1000R17IE4	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-df1000r17ie4-plecs-simulationmodels-en.zip
FS75R17KE3	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs75r17ke3-ds-en-jp.pdf
IAUCN04S7L025AH	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iaucn04s7l025ah-automotive-mosfet-mentor-pcbdesigndata-en.zip
XMC4402-F64K256-BA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc4402-f64k256-ba---32-bit-xmc4000-industrial-microcontroller-arm-cortex-m4---eagle-pcbdesigndata-en.zip
IPD80R450P7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipd80r450p7---500v-950v---altium-pcbdesigndata-en.zip
IRF7862	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irf7862---n-channel---eagle-pcbdesigndata-en.zip
SPP08P06P-H	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-spp08p06p-h-productqualificationreport-en.pdf
CY8C4147LQE-S443T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147lqe-s443t-automotive-psoc-4100s-plus-altium-pcbdesigndata-en.zip
S80KS2564GACHV043	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s80ks2564gachv043-psram-pseudostatic-dram-altium-pcbdesigndata-en.zip
IAUMN08S5N012G	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iaumn08s5n012g-automotive-mosfet-mentor-pcbdesigndata-en.zip
FF600R07ME4-B11	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff600r07me4-b11-datasheet-ja.pdf
IRFB42N20D	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-irfb42n20d-fitreport-en.pdf
BTS5012-1EKB	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---bts5012-1ekb---automotive-smart-high-side-switch--profet---cadence---v1.0.zip-pcb-en.zip
2ED2732S01G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-2ed2732s01g-gate-driver-ics-kicad-pcbdesigndata-en.zip
BSC152N15LS5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsc152n15ls5-n-channel-kicad-pcbdesigndata-en.zip
XMC1302-Q040X0128-AB	package	https://www.infineon.com/assets/row/public/documents/30/76/infineon-pg-vqfn-40-13-xmc1302q040x0128abxuma1-pd-en.pdf
FS100R12PT4	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs100r12pt4-ds-en-cn.pdf
ISC0605NLS	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-isc0605nls-fitreport-en.pdf
IPD19DP10NM	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipd19dp10nm-p-channel-altium-pcbdesigndata-en.zip
PVI5033RS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---pvi5033rs---photovoltaic-isolators---altium-pcbdesigndata-en.zip
FS3L40R07W2H5F-B70	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs3l40r07w2h5f-b70-datasheet-de.pdf
FF600R12ME4-B73	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff600r12me4-b73-datasheet-cn.pdf
FD400R12KE3	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fd400r12ke3-ds-en-jp.pdf
BTS428L2	package	https://www.infineon.com/assets/row/public/documents/10/76/infineon-pg-to252-5-11-bts428l2atma1-pd-en.pdf
BTS621L1-E3128A	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-bts621l1-e3128a-ds-en.pdf
IRHYB67134CM	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irhyb67134cm-datasheet-en.pdf
BTS3207N	package	https://www.infineon.com/assets/row/public/documents/10/76/infineon-pg-sot223-4-6-bts3207nhuma1-pd-en.pdf
IKY150N65EH7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-iky150n65eh7-igbt-discretes-eagle-pcbdesigndata-en.zip
FM24V05-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-fm24v05-g-f-ram-ferroelectric-ram-cadence-pcbdesigndata-en.zip
IPG20N06S4L-14A	package	https://www.infineon.com/assets/row/public/documents/10/76/infineon-pg-tdson-8-4-ipg20n06s4l14atma1-pd-en.pdf
CY8C4148AZE-S555	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4148aze-s555-automotive-psoc-4100s-max-mentor-pcbdesigndata-en.zip
IR2102S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ir2102s---gate-driver-ics---altium-pcbdesigndata-en.zip
BAS28	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bas28series-ds-en.pdf
KP219N3621	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-dsof-8-16-kp219n3621xtma1-pd-en.pdf
TLE4986C-XAS-M47	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-tle4986c-xas-m47-datasheet-en.pdf
IRSM807-105MH	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-irsm807-105mh-ds-en.pdf
IFS150B12N3E4-B31	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ifs150b12n3e4-b31-datasheet-de.pdf
